hpo_id,hpo_name,regime,regime_hits,regime_total,equil_hits,equil_total,regime_pct,equil_pct,odds_ratio,p_value,fdr
HP:0001904,Autoimmune neutropenia,Topology-Amplified,0,333,17,10259,0,0.165708158689931,0,1,1
HP:0012649,Increased inflammatory response,Topology-Amplified,0,333,23,10259,0,0.22419339116873,0,1,1
HP:0012819,Myocarditis,Topology-Amplified,1,333,17,10259,0.3003003003003,0.165708158689931,1.81447442763486,0.437550955927232,1
HP:0003237,Increased circulating IgG concentration,Topology-Amplified,0,333,26,10259,0,0.253436007408129,0,1,1
HP:0003249,Genital ulcers,Topology-Amplified,0,333,17,10259,0,0.165708158689931,0,1,1
HP:0003261,Increased circulating IgA concentration,Topology-Amplified,1,333,29,10259,0.3003003003003,0.282678623647529,1.06248569420835,0.616970965960482,1
HP:0008066,Abnormal blistering of the skin,Topology-Amplified,5,333,80,10259,1.5015015015015,0.779803099717321,1.93944157773236,0.194516913113286,0.981161825786415
HP:0002923,Rheumatoid factor positive,Topology-Amplified,0,333,16,10259,0,0.155960619943464,0,1,1
HP:0001637,Abnormal myocardium morphology,Topology-Amplified,0,333,19,10259,0,0.185203236182864,0,1,1
HP:0007906,Ocular hypertension,Topology-Amplified,1,333,27,10259,0.3003003003003,0.263183546154596,1.14143841097736,0.591630170119948,1
HP:0000499,Abnormal eyelash morphology,Topology-Amplified,2,333,36,10259,0.600600600600601,0.350911394872795,1.71572531904463,0.336662527835647,1
HP:0001701,Pericarditis,Topology-Amplified,0,333,33,10259,0,0.321668778633395,0,0.626148917405614,1
HP:0011107,Recurrent aphthous stomatitis,Topology-Amplified,1,333,40,10259,0.3003003003003,0.389901549858661,0.769518631647822,1,1
HP:0000534,Abnormal eyebrow morphology,Topology-Amplified,3,333,36,10259,0.900900900900901,0.350911394872795,2.5811987774235,0.123124613805612,0.839960289097611
HP:0030078,Lung adenocarcinoma,Topology-Amplified,1,333,20,10259,0.3003003003003,0.19495077492933,1.54191240626752,0.489038290632352,1
HP:0000103,Polyuria,Topology-Amplified,0,333,35,10259,0,0.341163856126328,0,0.628034771355244,1
