pathway,reactome_id,n_genes,density,mean_loeuf,loeuf_variance,insularity,super_pathway,mean_paralog,mean_cds_length,clustering_score,mean_pubmed,regime,residual,mean_tau,mean_pli,complex_fraction
Phosphorylation of CD3 and TCR zeta chains,R-HSA-202427,29,0.116666666666667,0.9624,0.237882147368421,0.0366300366300366,Immune System,19.7241379310345,1057.37037037037,0.205263157894737,19.92,Equilibrium,-0.00355358232152679,0.66383741594428,0.181545967556771,0.206896551724138
ECM proteoglycans,R-HSA-3000178,76,0.0326315789473684,0.575315789473684,0.103246512280702,0.0250775246056357,Other,22.1184210526316,4243.18421052632,0.00526315789473684,27.6052631578947,Equilibrium,-0.00360854917511863,0.579890859716548,0.28874516339385,0.381578947368421
Intra-Golgi traffic,R-HSA-6811438,44,0.108879492600423,0.694209302325581,0.116866740863787,0.0429614181438999,Transport & Vesicles,11.75,1724.86363636364,0.00332225913621262,34.3181818181818,Equilibrium,-0.00369461890962804,0.325959304509197,0.233151571012388,0.318181818181818
RHO GTPases activate IQGAPs,R-HSA-5626467,32,0.260215053763441,0.6648,0.192065751724138,0.0179631828978622,Signal Transduction,18.875,1805.53125,0.0114942528735632,161.516129032258,Equilibrium,-0.00374738138687627,0.513634355873883,0.473720238318421,0.46875
Platelet degranulation,R-HSA-114608,128,0.0347495410437975,0.821430894308943,0.222626853791817,0.0247213022995476,Other,11.625,2648.59842519685,0.00279888044782087,56.7822580645161,Equilibrium,-0.00388535101154933,0.504837769304567,0.239804633666895,0.234375
DNA Damage Bypass,R-HSA-73893,48,0.241545893719807,0.667434782608696,0.210640295652174,0.0204206657137023,Cell Cycle & DNA,9.45833333333333,1852.125,0,158.478260869565,Equilibrium,-0.00394787225544674,0.347719706328226,0.396381181177088,0.625
Retinoid metabolism and transport,R-HSA-975634,44,0.0369978858350951,0.968627906976744,0.241662239202658,0.0215782983970407,Other,7.84090909090909,2503.36363636364,0.0110741971207087,25.1136363636364,Equilibrium,-0.00398225486498536,0.627593774667453,0.205477585286703,0.0909090909090909
Listeria monocytogenes entry into host cells,R-HSA-8876384,22,0.326315789473684,0.49875,0.107505039473684,0.0141892665064653,Other,12.95,1800,0,243.65,Equilibrium,-0.00399893938680922,0.315657795373645,0.4800001583,0.727272727272727
Formation of Fibrin Clot (Clotting Cascade),R-HSA-140877,39,0.0566801619433198,0.942657894736842,0.243076014935989,0.0332278481012658,Other,16,1945.38461538462,0.00995732574679943,22.3589743589744,Equilibrium,-0.00405947577654699,0.711678745942321,0.175723915107155,0.205128205128205
O-linked glycosylation of mucins,R-HSA-913709,65,0.0147540983606557,0.944301587301587,0.224243343061956,0.02287166454892,Other,12.265625,3855.234375,0.00563236047107015,8.14754098360656,Equilibrium,-0.0040958709043403,0.664457133040284,0.175117041051983,0
Meiosis,R-HSA-1500620,89,0.157289776164549,0.68498275862069,0.168781350574713,0.024693703105708,Other,12.8314606741573,2397.91011235955,0.00241984271022384,108.431034482759,Equilibrium,-0.00426467255799656,0.51526665042309,0.268903896446173,0.49438202247191
RND1 GTPase cycle,R-HSA-9696273,42,0.124274099883856,0.539190476190476,0.13034006039489,0.0180484102218099,Signal Transduction,10.5,3423.14285714286,0,80.8333333333333,Equilibrium,-0.00443035556368389,0.434535365563109,0.445470663267924,0.30952380952381
Signaling by ERBB2 in Cancer,R-HSA-1227990,26,0.336666666666667,0.56968,0.156945476666667,0.0201697453819271,Other,19.0769230769231,2217.34615384615,0.00666666666666667,155.24,Equilibrium,-0.00447023358046764,0.432841779293892,0.44440497108,0.538461538461538
Diseases associated with glycosaminoglycan metabolism,R-HSA-3560782,41,0.0170731707317073,0.781707317073171,0.149245462195122,0.00774122200718828,Other,7.70731707317073,2400.73170731707,0.00853658536585366,17.9268292682927,Equilibrium,-0.004547822150634,0.488647475377704,0.198453316753782,0.0731707317073171
Zinc transporters,R-HSA-435354,15,0.0761904761904762,0.741133333333333,0.140010552380952,0.00595681310498883,Transport & Vesicles,5.53333333333333,1510.2,0,19.2666666666667,Equilibrium,-0.00473528535510538,0.553175530909953,0.254423036250748,0
Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,R-HSA-141444,94,0.127590511860175,0.652733333333333,0.174843703370787,0.0555042632922392,Cell Cycle & DNA,5.06382978723404,2237.26595744681,0.00149812734082397,83.7222222222222,Equilibrium,-0.00477105624606656,0.480674515657344,0.380056612057389,0.563829787234043
Amplification of signal from the kinetochores,R-HSA-141424,94,0.127590511860175,0.652733333333333,0.174843703370787,0.0555042632922392,Cell Cycle & DNA,5.06382978723404,2237.26595744681,0.00149812734082397,83.7222222222222,Equilibrium,-0.00477105624606656,0.480674515657344,0.380056612057389,0.563829787234043
Syndecan interactions,R-HSA-3000170,27,0.136752136752137,0.526740740740741,0.134063968660969,0.0240601503759399,Other,17.7037037037037,3104.44444444444,0.00284900284900285,61.0740740740741,Equilibrium,-0.00482997089405801,0.458819410374922,0.379267247254739,0.666666666666667
RIPK1-mediated regulated necrosis,R-HSA-5213460,34,0.316129032258065,0.669903225806452,0.159176156989247,0.0219370243247277,Other,10.46875,1422.46875,0.00645161290322581,200.258064516129,Equilibrium,-0.00491980366042613,0.294414058797131,0.405606439742646,0.558823529411765
Regulation of necroptotic cell death,R-HSA-5675482,32,0.316129032258065,0.669903225806452,0.159176156989247,0.0219370243247277,Other,10.46875,1422.46875,0.00645161290322581,200.258064516129,Equilibrium,-0.00491980366042613,0.294414058797131,0.405606439742646,0.59375
Endosomal Sorting Complex Required For Transport (ESCRT),R-HSA-917729,31,0.258064516129032,0.715838709677419,0.13041127311828,0.0340473826074621,Transport & Vesicles,4.48387096774194,1007.22580645161,0.0043010752688172,91.7096774193548,Equilibrium,-0.00498055165667256,0.217362870202814,0.312016207833874,0.645161290322581
Glucagon-type ligand receptors,R-HSA-420092,33,0.143939393939394,1.16354545454545,0.239096380681818,0.0597954366640441,Signal Transduction,16.3636363636364,821.545454545455,0.00757575757575758,26.6363636363636,Equilibrium,-0.00512026962324923,0.637547790887646,0.229708355997455,0.181818181818182
RHOQ GTPase cycle,R-HSA-9013406,59,0.143191116306254,0.581271186440678,0.158800649327878,0.0316578369298359,Signal Transduction,10.406779661017,2902.42372881356,0.00175336060783168,69.9491525423729,Equilibrium,-0.00518543657843148,0.370138850712755,0.477337335224466,0.271186440677966
PI Metabolism,R-HSA-1483255,84,0.0346752865119013,0.642180722891566,0.162262320599471,0.0191542894245597,Metabolism,10.6190476190476,2439.35714285714,0.0023508668821628,40.9277108433735,Equilibrium,-0.00524093893098353,0.381456627255524,0.326677110877164,0.154761904761905
RHOF GTPase cycle,R-HSA-9035034,42,0.156794425087108,0.556857142857143,0.120330418118467,0.022626330344423,Signal Transduction,10.2142857142857,2453.92857142857,0,90.7619047619048,Equilibrium,-0.0052620749232059,0.411160827659199,0.486105871468898,0.261904761904762
Metabolic disorders of biological oxidation enzymes,R-HSA-5579029,34,0.0043010752688172,0.931333333333333,0.130955229166667,0.00429645542427497,Other,4.58823529411765,1502.38235294118,0.00568181818181818,14,Equilibrium,-0.00526845370873541,0.626295629041815,0.106782392825036,0
Caspase activation via extrinsic apoptotic signalling pathway,R-HSA-5357769,28,0.203076923076923,0.73188,0.194256693333333,0.0330247685764323,Other,12.0769230769231,1704.23076923077,0.00923076923076923,75.5769230769231,Equilibrium,-0.00558238026669517,0.446572068260171,0.346323897626559,0.392857142857143
NS1 Mediated Effects on Host Pathways,R-HSA-168276,44,0.35609756097561,0.541317073170732,0.13849437195122,0.0599404700810839,Other,3.16279069767442,2706.41860465116,0.00121951219512195,106.707317073171,Equilibrium,-0.00563771586002887,0.351025193344391,0.413007104570571,0.363636363636364
Glycosaminoglycan-protein linkage region biosynthesis,R-HSA-1971475,29,0.0270935960591133,0.683642857142857,0.121505571428571,0.00998638220608261,Metabolism,7.62068965517241,2590.24137931034,0.00529100529100529,19.0344827586207,Equilibrium,-0.00578656877948125,0.478688958690116,0.244462611770273,0.103448275862069
Vpr-mediated nuclear import of PICs,R-HSA-180910,40,0.465725806451613,0.47040625,0.0719717973790323,0.0597594101668607,Other,1.52941176470588,2968.41176470588,0,106.625,Equilibrium,-0.00579602812993749,0.329883693439807,0.463631344918543,0.325
Intraflagellar transport,R-HSA-5620924,54,0.16969696969697,0.771340909090909,0.146641299682875,0.0450946181720574,Other,11.2777777777778,2032.33333333333,0.00422832980972516,68.1333333333333,Equilibrium,-0.00597886070526097,0.422294368966386,0.244613420195754,0.148148148148148
Transport of Mature mRNAs Derived from Intronless Transcripts,R-HSA-159234,43,0.336585365853659,0.463146341463415,0.0646970280487805,0.0536391021280731,Other,1.3953488372093,2869.04651162791,0,104.19512195122,Equilibrium,-0.00613660513904169,0.314293433788082,0.456717107120093,0.511627906976744
Endogenous sterols,R-HSA-211976,26,0.0632411067193676,0.82028,0.198525876666667,0.024390243902439,Metabolism,3.57692307692308,1760.30769230769,0.00666666666666667,42.2173913043478,Equilibrium,-0.00618608408709618,0.610902340616396,0.28237808552679,0.192307692307692
Sealing of the nuclear envelope (NE) by ESCRT-III,R-HSA-9668328,32,0.212903225806452,0.790366666666667,0.215750585057471,0.0271455991225665,Cell Cycle & DNA,15.3125,1246.59375,0.00919540229885057,88.1290322580645,Equilibrium,-0.00645506731838312,0.467082029100743,0.385668169080091,0.375
Non-integrin membrane-ECM interactions,R-HSA-3000171,80,0.0541139240506329,0.573275,0.106863265189873,0.0336680448907265,Other,21.45,3608.175,0.00253164556962025,48.775,Equilibrium,-0.00649494161243948,0.511253916330697,0.335338082074771,0.575
Gap-filling DNA repair synthesis and ligation in TC-NER,R-HSA-6782210,62,0.215230037017451,0.804225806451613,0.262623292437864,0.0337955658888981,Cell Cycle & DNA,4.59677419354839,1637.17741935484,0.00158646218931782,138.564516129032,Equilibrium,-0.00655528196270679,0.285638685996671,0.319758943628687,0.887096774193548
Synthesis of PIPs at the Golgi membrane,R-HSA-1660514,18,0.0522875816993464,0.638222222222222,0.133198888888889,0.00774068698597,Metabolism,10.2222222222222,2781.5,0,46.5555555555556,Equilibrium,-0.00669688784784704,0.350753172974025,0.268958840357731,0.277777777777778
Nucleotide salvage,R-HSA-8956321,23,0.0476190476190476,1.04785714285714,0.118284928571429,0.015552099533437,Metabolism,2,1153.90909090909,0,26.5238095238095,Equilibrium,-0.00686485477520414,0.415475738297881,0.086005533410884,0
Signaling by ERBB2 KD Mutants,R-HSA-9664565,25,0.344202898550725,0.585666666666667,0.157102057971014,0.0192405063291139,Other,18.44,2212.44,0.0072463768115942,159.25,Equilibrium,-0.00695874491951538,0.440818461424957,0.421256844875,0.56
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),R-HSA-381426,124,0.0280112044817927,0.874811475409836,0.226475955900285,0.0252175009456563,Other,9.32258064516129,2124.38709677419,0.00365804091586506,35.4166666666667,Equilibrium,-0.007011255403823,0.60514614627298,0.193269932948618,0.217741935483871
Synthesis of Leukotrienes (LT) and Eoxins (EX),R-HSA-2142691,20,0.0263157894736842,1.11831578947368,0.206816450292398,0.0146198830409357,Metabolism,8.65,1620.45,0.0584795321637427,14.3,Equilibrium,-0.00705571734871043,0.678672737142017,0.0564420974190514,0
Apoptotic cleavage of cellular proteins,R-HSA-111465,38,0.139402560455192,0.485027027027027,0.0779045825825826,0.0161383285302594,Other,16.5789473684211,3059.05263157895,0.00450450450450451,137.421052631579,Equilibrium,-0.00712894718768531,0.45337092260498,0.447831274561858,0.368421052631579
Dual incision in TC-NER,R-HSA-6782135,63,0.219150025601639,0.824746031746032,0.260118805427547,0.0358654208740101,Cell Cycle & DNA,4.46031746031746,1619.90476190476,0.00153609831029186,135.809523809524,Equilibrium,-0.00717995175284806,0.287052134297699,0.314617763648059,0.873015873015873
Post-translational protein phosphorylation,R-HSA-8957275,107,0.0298876832286313,0.849114285714286,0.221865871428571,0.0205901639344262,Other,8.66355140186916,2204.04672897196,0.00347985347985348,38.7766990291262,Equilibrium,-0.00720146170579346,0.579285535442144,0.210463804447791,0.196261682242991
Biosynthesis of specialized proresolving mediators (SPMs),R-HSA-9018678,19,0.0292397660818713,1.25915789473684,0.181452918128655,0.015625,Metabolism,7.73684210526316,1379.52631578947,0.0116959064327485,13.8421052631579,Equilibrium,-0.007270679564097,0.657625196242712,0.056189936588359,0.0526315789473684
Defective Intrinsic Pathway for Apoptosis,R-HSA-9734009,25,0.163333333333333,0.73836,0.194448823333333,0.00802620802620803,Other,13.56,1367.76,0,196.24,Equilibrium,-0.00740179736196664,0.413665388835719,0.364874464559986,0.48
Transport of Mature mRNA Derived from an Intronless Transcript,R-HSA-159231,42,0.351282051282051,0.456025,0.0642233583333333,0.0535836511195854,Other,1.42857142857143,2917.57142857143,0,106.05,Equilibrium,-0.00762488686697779,0.3157614721598,0.466431334798095,0.523809523809524
Diseases associated with O-glycosylation of proteins,R-HSA-3906995,71,0.00839160839160839,0.757061538461539,0.171311339903846,0.0120441619270659,Other,12.7714285714286,5122.17391304348,0.00673076923076923,12.8030303030303,Equilibrium,-0.00775867032855131,0.639522540309469,0.19989126525998,0.0845070422535211
"Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA",R-HSA-450513,17,0.433823529411765,0.827411764705883,0.259282507352941,0.0331274564851207,Other,2.17647058823529,1430.47058823529,0,91.2941176470588,Equilibrium,-0.00778912004154384,0.287569675908465,0.393298964398234,0.882352941176471
Retrograde transport at the Trans-Golgi-Network,R-HSA-6811440,49,0.134353741496599,0.708145833333333,0.113925744237589,0.0420548309821666,Transport & Vesicles,11.8775510204082,1820.63265306122,0.000886524822695036,35.8367346938776,Equilibrium,-0.00781466844921245,0.278274742540724,0.236315030967294,0.346938775510204
EML4 and NUDC in mitotic spindle formation,R-HSA-9648025,117,0.106016731016731,0.678585585585586,0.180523335790336,0.0548481065334998,Cell Cycle & DNA,8.08547008547009,2080.84615384615,0.0018018018018018,88.8482142857143,Equilibrium,-0.00796405849614189,0.50159652473296,0.369887404997456,0.504273504273504
Nuclear Pore Complex (NPC) Disassembly,R-HSA-3301854,36,0.406417112299465,0.4985,0.0818752878787879,0.0584315735520246,Cell Cycle & DNA,3.52777777777778,2928.83333333333,0,112,Equilibrium,-0.00804196581061548,0.369622630531918,0.394956589335268,0.416666666666667
Extension of Telomeres,R-HSA-180786,51,0.218775510204082,0.6787,0.16786437755102,0.0300196023522823,Cell Cycle & DNA,2.6078431372549,1791.76470588235,0.00326530612244898,107.7,Equilibrium,-0.00810663710727506,0.393771740126509,0.353345043164692,0.725490196078431
Attachment of bacteria to epithelial cells,R-HSA-9638630,29,0.0197628458498024,0.567739130434783,0.12839138339921,0.00488042947779405,Other,29.9130434782609,5557.69565217391,0.0158102766798419,27.1739130434783,Equilibrium,-0.00827759842542523,0.547518782639744,0.256821253413743,0.310344827586207
Biofilm formation,R-HSA-9931953,36,0.0197628458498024,0.567739130434783,0.12839138339921,0.00488042947779405,Other,29.9130434782609,5557.69565217391,0.0158102766798419,27.1739130434783,Equilibrium,-0.00827759842542523,0.547518782639744,0.256821253413743,0.25
EGFR downregulation,R-HSA-182971,31,0.16989247311828,0.644258064516129,0.158016397849462,0.0155206286836935,Signal Transduction,12.8064516129032,1636.35483870968,0.0129032258064516,149,Equilibrium,-0.00834442562317939,0.396649404112936,0.407561932635677,0.483870967741936
Chromosome Maintenance,R-HSA-73886,119,0.136886102403344,0.755909090909091,0.219767876698015,0.0406974486427712,Cell Cycle & DNA,7.36974789915966,1409.82352941176,0.00208986415882968,98.9318181818182,Equilibrium,-0.00839909662994204,0.414457903800446,0.319061047572507,0.588235294117647
Stimuli-sensing channels,R-HSA-2672351,106,0.0228937728937729,0.792556603773585,0.175835734860737,0.0235893564823552,Transport & Vesicles,7.99056603773585,2933.57547169811,0.00233602875112309,37.7714285714286,Equilibrium,-0.00851957175687554,0.603864630374853,0.223445690893863,0.122641509433962
HS-GAG degradation,R-HSA-2024096,20,0.0421052631578947,0.69915,0.0932500289473684,0.00956937799043062,Metabolism,7.1,2335.35,0.00526315789473684,20.4,Equilibrium,-0.00852390641442057,0.443778632753149,0.197496636735802,0.05
RHOB GTPase cycle,R-HSA-9013026,70,0.0790166812993854,0.513941176470588,0.0908708920105355,0.0227574435805045,Signal Transduction,8.7,3192.25714285714,0.00175592625109745,61.25,Equilibrium,-0.00866217885759314,0.408102071873431,0.43359519231447,0.214285714285714
Phospholipid metabolism,R-HSA-1483257,212,0.0124623115577889,0.78518,0.197907866934673,0.0225321400990324,Metabolism,6.68867924528302,1907.84433962264,0.00261306532663317,32.585,Equilibrium,-0.00880763280873088,0.433294177560029,0.233288696629642,0.089622641509434
